DR3source_id,H550mag,H750mag,H880mag,Hpanmag,S420mag,S550mag,S750mag,S920mag,Spanmag
5040300909638155520,   8.8944,   8.4307,   8.3031,   8.7502,   9.7661,   8.8934,   8.4316,   8.2737,   8.5273
4881345510044485120,   9.0965,   8.9003,   8.8813,   9.0657,   9.5174,   9.0965,   8.9014,   8.8752,   8.9382
5709390701922940416,   9.6282,   9.4785,   9.4726,   9.6115,   9.9602,   9.6276,   9.4791,   9.4735,   9.5071
5384905720847544192,   7.4992,   7.5784,   7.6493,   7.5651,   7.6752,   7.4995,   7.5795,   7.6539,   7.5484
3905603054348141440,   7.3772,   7.1570,   7.1420,   7.3478,   7.9796,   7.3766,   7.1576,   7.1368,   7.1918
3510294882898890880,   8.3359,   8.1130,   8.0817,   8.2964,   8.8150,   8.3350,   8.1132,   8.0711,   8.1560
6182594053814895872,   9.2019,   8.9536,   8.9202,   9.1602,   9.8537,   9.2015,   8.9540,   8.9099,   8.9942
1550544530286455680,   8.3056,   8.7111,   8.8708,   8.4147,   8.0355,   8.3056,   8.7111,   8.8892,   8.6022
1606779808402312320,   5.7971,   6.1574,   6.2930,   5.9043,   5.5786,   5.7977,   6.1573,   6.2962,   6.0641
4347960427864280576,   8.6757,   8.4069,   8.3695,   8.6275,   9.3843,   8.6752,   8.4075,   8.3603,   8.4509
4746011090546864640,   5.8767,   6.0592,   6.1679,   5.9649,   5.9011,   5.8757,   6.0600,   6.1733,   6.0073
1434752727380965760,   6.4646,   6.6921,   6.8043,   6.5590,   6.4115,   6.4645,   6.6923,   6.8073,   6.6327
1335880415564253312,   6.4798,   6.2533,   6.2373,   6.4498,   7.1256,   6.4796,   6.2541,   6.2318,   6.2871
5957698605530828032,   8.6945,   8.5018,   8.4834,   8.6626,   9.0815,   8.6939,   8.5020,   8.4811,   8.5392
1435190745326633984,   6.8292,   6.9967,   7.0937,   6.9100,   6.8437,   6.8278,   6.9971,   7.1008,   6.9494
2152139190687051008,   6.8310,   7.0862,   7.2151,   6.9336,   6.7688,   6.8312,   7.0866,   7.2242,   7.0185
6634011506225360640,   8.8861,   8.6538,   8.6274,   8.8513,   9.5190,   8.8858,   8.6546,   8.6195,   8.6917
2160077939517532544,   5.7085,   6.0902,   6.2366,   5.8108,   5.4546,   5.7097,   6.0902,   6.2497,   5.9869
